,smiles,GWP,name
4213,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)(F)Br,,
4214,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)(Cl)Cl,,
4215,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)(Cl)Br,,
4216,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)(Br)Br,,
4217,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)F,,
4218,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)Cl,,
4219,C(C(C(C(F)(F)Br)(F)(F)F)(F)F)Br,,
4220,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(F)(F)F,,
4221,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(F)F,,
4222,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(F)Cl,,
4223,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(F)Br,,
4224,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(Cl)Cl,,
4225,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(Cl)Br,,
4226,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)(Br)Br,,
4227,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)F,,
4228,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)Cl,,
4229,C(C(C(C(F)(F)Br)(F)(F)F)(F)Cl)Br,,
4230,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(F)(F)F,,
4231,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(F)F,,
4232,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(F)Cl,,
4233,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(F)Br,,
4234,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(Cl)Cl,,
4235,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(Cl)Br,,
4236,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)(Br)Br,,
4237,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)F,,
4238,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)Cl,,
4239,C(C(C(C(F)(F)Br)(F)(F)F)(F)Br)Br,,
4240,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(F)(F)F,,
4241,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(F)F,,
4242,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(F)Cl,,
4243,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(F)Br,,
4244,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(Cl)Cl,,
4245,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(Cl)Br,,
4246,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)(Br)Br,,
4247,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)F,,
4248,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)Cl,,
4249,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Cl)Br,,
4250,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(F)(F)F,,
4251,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(F)F,,
4252,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(F)Cl,,
4253,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(F)Br,,
4254,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(Cl)Cl,,
4255,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(Cl)Br,,
4256,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)(Br)Br,,
4257,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)F,,
4258,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)Cl,,
4259,C(C(C(C(F)(F)Br)(F)(F)F)(Cl)Br)Br,,
4260,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(F)(F)F,,
4261,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(F)F,,
4262,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(F)Cl,,
4263,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(F)Br,,
4264,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(Cl)Cl,,
4265,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(Cl)Br,,
4266,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)(Br)Br,,
4267,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)F,,
4268,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)Cl,,
4269,C(C(C(C(F)(F)Br)(F)(F)F)(Br)Br)Br,,
4270,C(C(C(C(F)(F)Br)(F)(F)F)F)(F)(F)F,,
4271,C(C(C(C(F)(F)Br)(F)(F)F)F)(F)F,,
4272,C(C(C(C(F)(F)Br)(F)(F)F)F)(F)Cl,,
4273,C(C(C(C(F)(F)Br)(F)(F)F)F)(F)Br,,
4274,C(C(C(C(F)(F)Br)(F)(F)F)F)(Cl)Cl,,
4275,C(C(C(C(F)(F)Br)(F)(F)F)F)(Cl)Br,,
4276,C(C(C(C(F)(F)Br)(F)(F)F)F)(Br)Br,,
4277,C(C(C(C(F)(F)Br)(F)(F)F)F)F,,
4278,C(C(C(C(F)(F)Br)(F)(F)F)F)Cl,,
4279,C(C(C(C(F)(F)Br)(F)(F)F)F)Br,,
4280,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(F)(F)F,,
4281,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(F)F,,
4282,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(F)Cl,,
4283,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(F)Br,,
4284,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(Cl)Cl,,
4285,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(Cl)Br,,
4286,C(C(C(C(F)(F)Br)(F)(F)F)Cl)(Br)Br,,
4287,C(C(C(C(F)(F)Br)(F)(F)F)Cl)F,,
4288,C(C(C(C(F)(F)Br)(F)(F)F)Cl)Cl,,
4289,C(C(C(C(F)(F)Br)(F)(F)F)Cl)Br,,
4290,C(C(C(C(F)(F)Br)(F)(F)F)Br)(F)(F)F,,
4291,C(C(C(C(F)(F)Br)(F)(F)F)Br)(F)F,,
4292,C(C(C(C(F)(F)Br)(F)(F)F)Br)(F)Cl,,
4293,C(C(C(C(F)(F)Br)(F)(F)F)Br)(F)Br,,
4294,C(C(C(C(F)(F)Br)(F)(F)F)Br)(Cl)Cl,,
4295,C(C(C(C(F)(F)Br)(F)(F)F)Br)(Cl)Br,,
4296,C(C(C(C(F)(F)Br)(F)(F)F)Br)(Br)Br,,
4297,C(C(C(C(F)(F)Br)(F)(F)F)Br)F,,
4298,C(C(C(C(F)(F)Br)(F)(F)F)Br)Cl,,
4299,C(C(C(C(F)(F)Br)(F)(F)F)Br)Br,,
4300,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(F)(F)F,,
4301,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(F)F,,
4302,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(F)Cl,,
4303,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(F)Br,,
4304,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(Cl)Cl,,
4305,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(Cl)Br,,
4306,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)(Br)Br,,
4307,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)F,,
4308,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)Cl,,
4309,C(C(C(C(F)(F)Br)(F)F)(F)(F)F)Br,,
4310,C(C(C(C(F)(F)Br)(F)F)(F)F)(F)(F)F,,
4311,C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F,,
4312,C(C(C(C(F)(F)Br)(F)F)(F)F)(F)Cl,,
4313,C(C(C(C(F)(F)Br)(F)F)(F)F)(F)Br,,
4314,C(C(C(C(F)(F)Br)(F)F)(F)F)(Cl)Cl,,
4315,C(C(C(C(F)(F)Br)(F)F)(F)F)(Cl)Br,,
4316,C(C(C(C(F)(F)Br)(F)F)(F)F)(Br)Br,,
4317,C(C(C(C(F)(F)Br)(F)F)(F)F)F,,
4318,C(C(C(C(F)(F)Br)(F)F)(F)F)Cl,,
4319,C(C(C(C(F)(F)Br)(F)F)(F)F)Br,,
4320,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(F)(F)F,,
4321,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(F)F,,
4322,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(F)Cl,,
4323,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(F)Br,,
4324,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(Cl)Cl,,
4325,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(Cl)Br,,
4326,C(C(C(C(F)(F)Br)(F)F)(F)Cl)(Br)Br,,
4327,C(C(C(C(F)(F)Br)(F)F)(F)Cl)F,,
4328,C(C(C(C(F)(F)Br)(F)F)(F)Cl)Cl,,
4329,C(C(C(C(F)(F)Br)(F)F)(F)Cl)Br,,
4330,C(C(C(C(F)(F)Br)(F)F)(F)Br)(F)(F)F,,
4331,C(C(C(C(F)(F)Br)(F)F)(F)Br)(F)F,,
4332,C(C(C(C(F)(F)Br)(F)F)(F)Br)(F)Cl,,
4333,C(C(C(C(F)(F)Br)(F)F)(F)Br)(F)Br,,
4334,C(C(C(C(F)(F)Br)(F)F)(F)Br)(Cl)Cl,,
4335,C(C(C(C(F)(F)Br)(F)F)(F)Br)(Cl)Br,,
4336,C(C(C(C(F)(F)Br)(F)F)(F)Br)(Br)Br,,
4337,C(C(C(C(F)(F)Br)(F)F)(F)Br)F,,
4338,C(C(C(C(F)(F)Br)(F)F)(F)Br)Cl,,
4339,C(C(C(C(F)(F)Br)(F)F)(F)Br)Br,,
4340,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(F)(F)F,,
4341,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(F)F,,
4342,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(F)Cl,,
4343,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(F)Br,,
4344,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(Cl)Cl,,
4345,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(Cl)Br,,
4346,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)(Br)Br,,
4347,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)F,,
4348,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)Cl,,
4349,C(C(C(C(F)(F)Br)(F)F)(Cl)Cl)Br,,
4350,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(F)(F)F,,
4351,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(F)F,,
4352,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(F)Cl,,
4353,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(F)Br,,
4354,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(Cl)Cl,,
4355,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(Cl)Br,,
4356,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)(Br)Br,,
4357,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)F,,
4358,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)Cl,,
4359,C(C(C(C(F)(F)Br)(F)F)(Cl)Br)Br,,
4360,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(F)(F)F,,
4361,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(F)F,,
4362,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(F)Cl,,
4363,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(F)Br,,
4364,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(Cl)Cl,,
4365,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(Cl)Br,,
4366,C(C(C(C(F)(F)Br)(F)F)(Br)Br)(Br)Br,,
4367,C(C(C(C(F)(F)Br)(F)F)(Br)Br)F,,
4368,C(C(C(C(F)(F)Br)(F)F)(Br)Br)Cl,,
4369,C(C(C(C(F)(F)Br)(F)F)(Br)Br)Br,,
4370,C(C(C(C(F)(F)Br)(F)F)F)(F)(F)F,,
4371,C(C(C(C(F)(F)Br)(F)F)F)(F)F,,
4372,C(C(C(C(F)(F)Br)(F)F)F)(F)Cl,,
4373,C(C(C(C(F)(F)Br)(F)F)F)(F)Br,,
4374,C(C(C(C(F)(F)Br)(F)F)F)(Cl)Cl,,
4375,C(C(C(C(F)(F)Br)(F)F)F)(Cl)Br,,
4376,C(C(C(C(F)(F)Br)(F)F)F)(Br)Br,,
4377,C(C(C(C(F)(F)Br)(F)F)F)F,,
4378,C(C(C(C(F)(F)Br)(F)F)F)Cl,,
4379,C(C(C(C(F)(F)Br)(F)F)F)Br,,
4380,C(C(C(C(F)(F)Br)(F)F)Cl)(F)(F)F,,
4381,C(C(C(C(F)(F)Br)(F)F)Cl)(F)F,,
4382,C(C(C(C(F)(F)Br)(F)F)Cl)(F)Cl,,
4383,C(C(C(C(F)(F)Br)(F)F)Cl)(F)Br,,
4384,C(C(C(C(F)(F)Br)(F)F)Cl)(Cl)Cl,,
4385,C(C(C(C(F)(F)Br)(F)F)Cl)(Cl)Br,,
4386,C(C(C(C(F)(F)Br)(F)F)Cl)(Br)Br,,
4387,C(C(C(C(F)(F)Br)(F)F)Cl)F,,
4388,C(C(C(C(F)(F)Br)(F)F)Cl)Cl,,
4389,C(C(C(C(F)(F)Br)(F)F)Cl)Br,,
4390,C(C(C(C(F)(F)Br)(F)F)Br)(F)(F)F,,
4391,C(C(C(C(F)(F)Br)(F)F)Br)(F)F,,
4392,C(C(C(C(F)(F)Br)(F)F)Br)(F)Cl,,
4393,C(C(C(C(F)(F)Br)(F)F)Br)(F)Br,,
4394,C(C(C(C(F)(F)Br)(F)F)Br)(Cl)Cl,,
4395,C(C(C(C(F)(F)Br)(F)F)Br)(Cl)Br,,
4396,C(C(C(C(F)(F)Br)(F)F)Br)(Br)Br,,
4397,C(C(C(C(F)(F)Br)(F)F)Br)F,,
4398,C(C(C(C(F)(F)Br)(F)F)Br)Cl,,
4399,C(C(C(C(F)(F)Br)(F)F)Br)Br,,
4400,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(F)(F)F,,
4401,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(F)F,,
4402,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(F)Cl,,
4403,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(F)Br,,
4404,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(Cl)Cl,,
4405,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(Cl)Br,,
4406,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)(Br)Br,,
4407,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)F,,
4408,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)Cl,,
4409,C(C(C(C(F)(F)Br)(F)Cl)(F)(F)F)Br,,
4410,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(F)(F)F,,
4411,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(F)F,,
4412,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(F)Cl,,
4413,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(F)Br,,
4414,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(Cl)Cl,,
4415,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(Cl)Br,,
4416,C(C(C(C(F)(F)Br)(F)Cl)(F)F)(Br)Br,,
4417,C(C(C(C(F)(F)Br)(F)Cl)(F)F)F,,
4418,C(C(C(C(F)(F)Br)(F)Cl)(F)F)Cl,,
4419,C(C(C(C(F)(F)Br)(F)Cl)(F)F)Br,,
4420,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(F)(F)F,,
4421,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(F)F,,
4422,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(F)Cl,,
4423,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(F)Br,,
4424,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(Cl)Cl,,
4425,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(Cl)Br,,
4426,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)(Br)Br,,
4427,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)F,,
4428,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)Cl,,
4429,C(C(C(C(F)(F)Br)(F)Cl)(F)Cl)Br,,
4430,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(F)(F)F,,
4431,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(F)F,,
4432,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(F)Cl,,
4433,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(F)Br,,
4434,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(Cl)Cl,,
4435,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(Cl)Br,,
4436,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)(Br)Br,,
4437,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)F,,
4438,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)Cl,,
4439,C(C(C(C(F)(F)Br)(F)Cl)(F)Br)Br,,
4440,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(F)(F)F,,
4441,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(F)F,,
4442,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(F)Cl,,
4443,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(F)Br,,
4444,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(Cl)Cl,,
4445,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(Cl)Br,,
4446,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)(Br)Br,,
4447,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)F,,
4448,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)Cl,,
4449,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Cl)Br,,
4450,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(F)(F)F,,
4451,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(F)F,,
4452,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(F)Cl,,
4453,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(F)Br,,
4454,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(Cl)Cl,,
4455,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(Cl)Br,,
4456,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)(Br)Br,,
4457,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)F,,
4458,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)Cl,,
4459,C(C(C(C(F)(F)Br)(F)Cl)(Cl)Br)Br,,
4460,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(F)(F)F,,
4461,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(F)F,,
4462,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(F)Cl,,
4463,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(F)Br,,
4464,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(Cl)Cl,,
4465,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(Cl)Br,,
4466,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)(Br)Br,,
4467,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)F,,
4468,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)Cl,,
4469,C(C(C(C(F)(F)Br)(F)Cl)(Br)Br)Br,,
4470,C(C(C(C(F)(F)Br)(F)Cl)F)(F)(F)F,,
4471,C(C(C(C(F)(F)Br)(F)Cl)F)(F)F,,
4472,C(C(C(C(F)(F)Br)(F)Cl)F)(F)Cl,,
4473,C(C(C(C(F)(F)Br)(F)Cl)F)(F)Br,,
4474,C(C(C(C(F)(F)Br)(F)Cl)F)(Cl)Cl,,
4475,C(C(C(C(F)(F)Br)(F)Cl)F)(Cl)Br,,
4476,C(C(C(C(F)(F)Br)(F)Cl)F)(Br)Br,,
4477,C(C(C(C(F)(F)Br)(F)Cl)F)F,,
4478,C(C(C(C(F)(F)Br)(F)Cl)F)Cl,,
4479,C(C(C(C(F)(F)Br)(F)Cl)F)Br,,
4480,C(C(C(C(F)(F)Br)(F)Cl)Cl)(F)(F)F,,
4481,C(C(C(C(F)(F)Br)(F)Cl)Cl)(F)F,,
4482,C(C(C(C(F)(F)Br)(F)Cl)Cl)(F)Cl,,
4483,C(C(C(C(F)(F)Br)(F)Cl)Cl)(F)Br,,
4484,C(C(C(C(F)(F)Br)(F)Cl)Cl)(Cl)Cl,,
4485,C(C(C(C(F)(F)Br)(F)Cl)Cl)(Cl)Br,,
4486,C(C(C(C(F)(F)Br)(F)Cl)Cl)(Br)Br,,
4487,C(C(C(C(F)(F)Br)(F)Cl)Cl)F,,
4488,C(C(C(C(F)(F)Br)(F)Cl)Cl)Cl,,
4489,C(C(C(C(F)(F)Br)(F)Cl)Cl)Br,,
4490,C(C(C(C(F)(F)Br)(F)Cl)Br)(F)(F)F,,
4491,C(C(C(C(F)(F)Br)(F)Cl)Br)(F)F,,
4492,C(C(C(C(F)(F)Br)(F)Cl)Br)(F)Cl,,
4493,C(C(C(C(F)(F)Br)(F)Cl)Br)(F)Br,,
4494,C(C(C(C(F)(F)Br)(F)Cl)Br)(Cl)Cl,,
4495,C(C(C(C(F)(F)Br)(F)Cl)Br)(Cl)Br,,
4496,C(C(C(C(F)(F)Br)(F)Cl)Br)(Br)Br,,
4497,C(C(C(C(F)(F)Br)(F)Cl)Br)F,,
4498,C(C(C(C(F)(F)Br)(F)Cl)Br)Cl,,
4499,C(C(C(C(F)(F)Br)(F)Cl)Br)Br,,
4500,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(F)(F)F,,
4501,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(F)F,,
4502,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(F)Cl,,
4503,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(F)Br,,
4504,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(Cl)Cl,,
4505,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(Cl)Br,,
4506,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)(Br)Br,,
4507,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)F,,
4508,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)Cl,,
4509,C(C(C(C(F)(F)Br)(F)Br)(F)(F)F)Br,,
4510,C(C(C(C(F)(F)Br)(F)Br)(F)F)(F)(F)F,,
4511,C(C(C(C(F)(F)Br)(F)Br)(F)F)(F)F,,
4512,C(C(C(C(F)(F)Br)(F)Br)(F)F)(F)Cl,,
4513,C(C(C(C(F)(F)Br)(F)Br)(F)F)(F)Br,,
4514,C(C(C(C(F)(F)Br)(F)Br)(F)F)(Cl)Cl,,
4515,C(C(C(C(F)(F)Br)(F)Br)(F)F)(Cl)Br,,
4516,C(C(C(C(F)(F)Br)(F)Br)(F)F)(Br)Br,,
4517,C(C(C(C(F)(F)Br)(F)Br)(F)F)F,,
4518,C(C(C(C(F)(F)Br)(F)Br)(F)F)Cl,,
4519,C(C(C(C(F)(F)Br)(F)Br)(F)F)Br,,
4520,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(F)(F)F,,
4521,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(F)F,,
4522,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(F)Cl,,
4523,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(F)Br,,
4524,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(Cl)Cl,,
4525,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(Cl)Br,,
4526,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)(Br)Br,,
4527,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)F,,
4528,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)Cl,,
4529,C(C(C(C(F)(F)Br)(F)Br)(F)Cl)Br,,
4530,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(F)(F)F,,
4531,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(F)F,,
4532,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(F)Cl,,
4533,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(F)Br,,
4534,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(Cl)Cl,,
4535,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(Cl)Br,,
4536,C(C(C(C(F)(F)Br)(F)Br)(F)Br)(Br)Br,,
4537,C(C(C(C(F)(F)Br)(F)Br)(F)Br)F,,
4538,C(C(C(C(F)(F)Br)(F)Br)(F)Br)Cl,,
4539,C(C(C(C(F)(F)Br)(F)Br)(F)Br)Br,,
4540,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(F)(F)F,,
4541,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(F)F,,
4542,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(F)Cl,,
4543,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(F)Br,,
4544,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(Cl)Cl,,
4545,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(Cl)Br,,
4546,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)(Br)Br,,
4547,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)F,,
4548,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)Cl,,
4549,C(C(C(C(F)(F)Br)(F)Br)(Cl)Cl)Br,,
4550,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(F)(F)F,,
4551,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(F)F,,
4552,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(F)Cl,,
4553,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(F)Br,,
4554,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(Cl)Cl,,
4555,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(Cl)Br,,
4556,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)(Br)Br,,
4557,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)F,,
4558,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)Cl,,
4559,C(C(C(C(F)(F)Br)(F)Br)(Cl)Br)Br,,
4560,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(F)(F)F,,
4561,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(F)F,,
4562,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(F)Cl,,
4563,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(F)Br,,
4564,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(Cl)Cl,,
4565,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(Cl)Br,,
4566,C(C(C(C(F)(F)Br)(F)Br)(Br)Br)(Br)Br,,
